code_commune;commune_name;total_logements;residences_principales;residences_secondaires;taux_rsecocc_pct;classe_rsecocc
17423;Semillac;37.0051282051283;30.3384615384617;2.85714285714286;7.720937598986367;Faible (5-10%)
17424;Semoussac;202.485598666907;162.529690377666;20.4902093790982;10.119341579844903;Moyen (10-20%)
17425;Semussac;1483.60001589859;1196.47537696457;143.562319467014;9.676618895158263;Faible (5-10%)
17426;Le Seure;147.0;130.0;8.0;5.442176870748299;Faible (5-10%)
17427;Siecq;128.596054837217;98.9289099526064;21.4831049164423;16.70588179679123;Moyen (10-20%)
17428;Sonnac;310.120740734212;247.438166916154;22.6068299015946;7.28968654211029;Faible (5-10%)
17429;Soubise;1034.0;935.0;33.0;3.191489361702128;Très faible (0-5%)
17430;Soubran;233.989699425596;180.059874864193;29.5087719298245;12.611141431551646;Moyen (10-20%)
17431;Soulignonne;389.210075168467;322.103369260099;42.7926820285245;10.994751872752005;Moyen (10-20%)
17432;Souméras;195.801892842518;171.894474668247;9.29732928999427;4.748334735186673;Très faible (0-5%)
17433;Sousmoulins;137.102783339019;111.295778745843;11.2905645095144;8.235109626910939;Faible (5-10%)
17434;Surgères;3819.99711290497;3301.72528973302;93.0231477488113;2.435162776289916;Très faible (0-5%)
17435;Taillant;104.639833303352;84.9862385321101;11.5609381007305;11.048314715119256;Moyen (10-20%)
17436;Taillebourg;456.97136179921;330.694438722287;59.1296703296702;12.93946957569988;Moyen (10-20%)
17437;Talmont-Sur-Gironde;126.96905194543;47.4285714285715;61.1103691775864;48.13012954042613;Très élevé (40%+)
17438;Tanzac;160.913960633071;135.762445481556;9.05454545454549;5.626948351108202;Faible (5-10%)
17439;Taugon;495.212187388151;351.721732984029;106.102096566429;21.425582663066688;Élevé (20-40%)
17440;Ternant;242.342337481503;201.92462624145;26.5905995000345;10.972329381804387;Moyen (10-20%)
17441;Tesson;584.784202888903;516.824760951568;27.1837767749341;4.648514210993223;Très faible (0-5%)
17442;Thaims;240.612175093029;184.511670959437;34.6803116462202;14.413365255856894;Moyen (10-20%)
17443;Thairé;876.27525024087;787.2129524242;38.4837089331289;4.391737518839032;Très faible (0-5%)
17444;Thénac;827.170660574704;734.89151221517;24.3956369226354;2.949287019644257;Très faible (0-5%)
17445;Thézac;213.867840039074;159.376930948165;22.2;10.380242301013572;Moyen (10-20%)
17446;Thors;257.714396225458;207.154141761495;18.2016916070267;7.062737617150107;Faible (5-10%)
17447;Le Thou;888.0;829.0;22.0;2.477477477477477;Très faible (0-5%)
17448;Tonnay-Boutonne;635.449307416488;545.534058824977;25.5441047134972;4.019849327926801;Très faible (0-5%)
17449;Tonnay-Charente;4490.0;4092.0;71.0;1.581291759465479;Très faible (0-5%)
17450;Torxé;160.837142195491;116.313332671682;20.2380952380952;12.582973660086935;Moyen (10-20%)
17451;Les Touches-De-Périgny;277.744037281228;227.275685331396;21.1967078189299;7.631741810344359;Faible (5-10%)
17452;La Tremblade;5380.01918515632;2466.12825765381;2675.36222167851;49.72774500618766;Très élevé (40%+)
17453;Trizay;684.353930667469;617.574901409141;28.6195839678545;4.1819857657485855;Très faible (0-5%)
17454;Tugéras-Saint-Maurice;196.0;169.0;8.0;4.081632653061225;Très faible (0-5%)
17455;La Vallée;357.955462816476;309.996659887472;23.9794014645018;6.698990225159955;Faible (5-10%)
17457;La Devise;614.0;527.0;59.0;9.609120521172638;Faible (5-10%)
17458;Vanzac;114.555115562737;86.5551155627374;17.0;14.840018201273445;Moyen (10-20%)
17459;Varaize;338.225638518756;261.553338129584;44.2340194552915;13.07825735772498;Moyen (10-20%)
17460;Varzay;435.700116253016;390.366782919682;23.6969696969699;5.438825653929548;Faible (5-10%)
17461;Vaux-Sur-Mer;6556.62259130572;2231.69221344011;4137.5167281581;63.10439056908008;Très élevé (40%+)
17462;Vénérand;379.640890020203;331.023740080128;24.3085749700376;6.40304445834167;Faible (5-10%)
17463;Vergeroux;576.475889947024;532.358372663415;23.9495093825304;4.154468521611767;Très faible (0-5%)
17464;Vergné;82.5189873417724;71.2405063291142;3.0759493670886;3.7275655775425474;Très faible (0-5%)
17465;La Vergne;326.0;275.0;19.0;5.828220858895705;Faible (5-10%)
17466;Vérines;1052.54740199357;961.155853430786;26.2619392421795;2.4950837551295324;Très faible (0-5%)
17467;Vervant;129.880615430048;109.757948763382;10.0613333333333;7.746601215292364;Faible (5-10%)
17468;Vibrac;111.0;85.0;15.0;13.513513513513514;Moyen (10-20%)
17469;Villars-En-Pons;292.0;243.0;29.0;9.931506849315069;Faible (5-10%)
17470;Villars-Les-Bois;151.334342881534;122.532593772799;9.2908868092692;6.139311561647442;Faible (5-10%)
17471;La Villedieu;157.0;109.0;26.0;16.560509554140125;Moyen (10-20%)
17472;Villedoux;884.69298615507;851.110047053945;16.400970258689;1.8538600978367223;Très faible (0-5%)
17473;Villemorin;98.5003885003886;57.6923076923078;28.5656565656566;29.000552181115413;Élevé (20-40%)
17474;Villeneuve-La-Comtesse;417.0;345.0;32.0;7.673860911270983;Faible (5-10%)
17476;Villexavier;145.0;123.0;8.0;5.517241379310345;Faible (5-10%)
17477;Villiers-Couture;87.3333333333335;54.0;19.7916666666667;22.66221374045801;Élevé (20-40%)
17478;Vinax;55.0;33.0;16.0;29.09090909090909;Élevé (20-40%)
17479;Virollet;168.89910984662;133.039047367791;18.7838422508151;11.121338808637304;Moyen (10-20%)
17480;Virson;306.0;288.0;6.0;1.96078431372549;Très faible (0-5%)
17481;Voissay;97.2269841269838;74.738095238095;4.08888888888888;4.205508301634211;Très faible (0-5%)
17482;Vouhé;303.787328840224;266.533973992214;28.7866832916437;9.475932851295443;Faible (5-10%)
17483;Yves;831.444484265697;682.125627639327;105.341385154219;12.66968356248738;Moyen (10-20%)
17484;Port-Des-Barques;1507.5812593368;952.253607004961;475.562407724178;31.544728005798017;Élevé (20-40%)
17485;Le Grand-Village-Plage;1361.5831005217;535.16562621993;802.405344297845;58.931793732633565;Très élevé (40%+)
17486;La Brée-Les-Bains;2026.08742166251;392.031872306458;1611.5450784194;79.53976028818359;Très élevé (40%+)
18001;Achères;227.0;168.0;36.0;15.859030837004406;Moyen (10-20%)
18002;Ainay-Le-Vieil;142.333333333333;94.0;24.1666666666666;16.97892271662763;Moyen (10-20%)
18003;Les Aix-D'Angillon;1039.31986823203;893.576002860248;24.1231225442954;2.321048916858565;Très faible (0-5%)
18004;Allogny;595.75369019404;496.154025202415;47.232830820771;7.928248133114716;Faible (5-10%)
18005;Allouis;457.862222467243;414.531215199881;9.72736897838728;2.124518796499576;Très faible (0-5%)
18006;Annoix;131.722847797143;111.284891592764;8.17518248175184;6.206351152035413;Faible (5-10%)
18007;Apremont-Sur-Allier;60.4444444444446;37.5606060606062;13.9292929292929;23.04478609625658;Élevé (20-40%)
18008;Arçay;230.75600718246;207.362844789298;10.1709401709402;4.407659976062068;Très faible (0-5%)
18009;Arcomps;176.980496338381;139.980496338381;18.0;10.170612227001886;Moyen (10-20%)
18010;Ardenais;122.455284552845;89.1219512195122;23.2323232323232;18.972087090530916;Moyen (10-20%)
18011;Argent-Sur-Sauldre;1302.42154577706;1008.60188588021;134.588360339845;10.333701924406196;Moyen (10-20%)
18012;Argenvières;269.720691765495;208.854265772715;31.447653429603;11.659340343433769;Moyen (10-20%)
18013;Arpheuilles;175.890418997927;146.407085664594;15.25;8.670170943296084;Faible (5-10%)
18014;Assigny;148.847991967871;77.8313253012049;50.3989247311827;33.85932457997913;Élevé (20-40%)
18015;Aubigny-Sur-Nère;3217.74553725036;2690.46414145692;161.200426721862;5.009731964685175;Faible (5-10%)
18016;Aubinges;201.587765116579;166.863568839083;15.8739182982838;7.874445301332574;Faible (5-10%)
18017;Augy-Sur-Aubois;202.992868382922;131.677312827367;37.1644444444443;18.308251290059104;Moyen (10-20%)
18018;Avord;1168.07946281682;1040.52749775132;10.5414847161571;0.9024629789086732;Très faible (0-5%)
18019;Azy;293.0;202.0;27.0;9.215017064846416;Faible (5-10%)
18020;Bannay;533.910808947087;409.108611144889;56.8205128205131;10.642323000084508;Moyen (10-20%)
18021;Bannegon;212.405080991696;127.274512635322;61.0937019969277;28.762825122491385;Élevé (20-40%)
18022;Barlieu;303.94180225309;167.846564765699;79.5633696080132;26.17717241202689;Élevé (20-40%)
18023;Baugy;895.70271805681;731.991703880146;37.1613958560525;4.148853755481798;Très faible (0-5%)
18024;Beddes;74.5377358490566;48.5377358490566;14.1818181818182;19.026360299616872;Moyen (10-20%)
18025;Beffes;377.971547275964;300.770502889541;12.0313315926893;3.183131555641939;Très faible (0-5%)
18026;Belleville-Sur-Loire;583.926348990983;425.385253100572;63.2157534246577;10.825980628189445;Moyen (10-20%)
18027;Bengy-Sur-Craon;344.095967048718;287.213654713265;18.2836003935384;5.313517781203683;Faible (5-10%)
18028;Berry-Bouy;537.44113977771;496.918002459541;17.9055723033767;3.331634104300722;Très faible (0-5%)
18029;Bessais-Le-Fromental;251.122510642519;152.437229354914;58.4055746396029;23.257801337748297;Élevé (20-40%)
18030;Blancafort;662.015720204946;498.324065325173;54.229137199434;8.191518047735455;Faible (5-10%)
18031;Blet;392.864334994108;257.535066701426;63.1536585365851;16.07518242589576;Moyen (10-20%)
18032;Boulleret;841.658881701693;646.201182714059;77.9805327567243;9.265099490076164;Faible (5-10%)
18033;Bourges;38443.0241694868;32715.0180554932;1089.82749283379;2.8349161294620875;Très faible (0-5%)
18034;Bouzais;152.214023283333;133.214023283333;10.8571428571429;7.132813799247185;Faible (5-10%)
18035;Brécy;425.82548544668;379.910674297084;18.96481330092;4.453658587631597;Très faible (0-5%)
18036;Brinay;267.510104128299;218.730215566231;29.0967756335142;10.876888455607366;Moyen (10-20%)
18037;Brinon-Sur-Sauldre;820.685786676518;499.412260078216;243.449504627285;29.664155098039146;Élevé (20-40%)
18038;Bruère-Allichamps;390.670775526754;257.745541881895;62.4345794392522;15.981379552916298;Moyen (10-20%)
18039;Bué;224.450975608505;145.78303477134;32.0499018225485;14.279243712645307;Moyen (10-20%)
18040;Bussy;206.797970748699;157.419980318078;32.9186602870813;15.918270458796757;Moyen (10-20%)
18041;La Celette;142.365876037545;81.9433408262769;44.3098591549297;31.123932495764794;Élevé (20-40%)
18042;La Celle;200.0;155.0;32.0;16.0;Moyen (10-20%)
18043;La Celle-Condé;153.497300768504;106.232343503547;22.1855921855922;14.45340867527779;Moyen (10-20%)
18044;Cerbois;219.746863300935;172.545146562738;26.1115879828326;11.882575974280812;Moyen (10-20%)
18045;Chalivoy-Milon;275.957886459638;197.65672815848;43.166023166023;15.642250243258232;Moyen (10-20%)
18046;Chambon;111.0;73.0;23.0;20.72072072072072;Élevé (20-40%)
18047;La Chapelle-D'Angillon;435.0;322.0;27.0;6.206896551724138;Faible (5-10%)
18048;La Chapelle-Hugon;227.105199539907;176.105199539907;32.4545454545455;14.29053386725414;Moyen (10-20%)
18049;La Chapelle-Montlinard;295.326205590986;235.325917948321;37.5001797766659;12.697884260431;Moyen (10-20%)
18050;La Chapelle-Saint-Ursin;1671.56437104493;1608.38706793806;9.92786191679368;0.5939263894807452;Très faible (0-5%)
18051;La Chapelotte;135.779411764706;69.7794117647059;38.0;27.98656991227117;Élevé (20-40%)
18052;Charenton-Du-Cher;663.867394217094;489.373076035276;60.0718144560355;9.048767115137329;Faible (5-10%)
18053;Charentonnay;201.176764873867;145.913606979129;32.153110047847;15.982516702665055;Moyen (10-20%)
18054;Charly;167.128520595584;111.461853928918;32.5597484276731;19.481862408428103;Moyen (10-20%)
18055;Chârost;563.437541872045;461.758801714565;24.9212598425197;4.423074074850916;Très faible (0-5%)
18056;Chassy;185.177301285088;121.148737688596;41.9859433419616;22.6733746796118;Élevé (20-40%)
18057;Châteaumeillant;1330.53033049852;851.926859919499;191.642060546318;14.403434191125427;Moyen (10-20%)
18058;Châteauneuf-Sur-Cher;957.0;639.0;56.0;5.851619644723093;Faible (5-10%)
18059;Le Châtelet;682.950647495568;450.275612628064;67.905160390516;9.94290885286212;Faible (5-10%)
18060;Chaumont;32.9166666666667;24.9166666666667;7.0;21.265822784810105;Élevé (20-40%)
18061;Chaumoux-Marcilly;69.0731707317074;45.0731707317074;5.0;7.238700564971742;Faible (5-10%)
18062;Le Chautay;148.959470404295;121.785276855907;8.05161290322584;5.405237331586059;Faible (5-10%)
18063;Chavannes;95.6607692307692;77.4807692307693;7.07;7.390699507072269;Faible (5-10%)
18064;Chéry;127.471591860337;100.944460077391;7.14192009540849;5.602754300921781;Faible (5-10%)
18065;Chezal-Benoît;400.0;332.0;28.0;7.000000000000001;Faible (5-10%)
18066;Civray;486.892758456892;419.008679097637;28.9341977596825;5.942622324345834;Faible (5-10%)
18067;Clémont;485.664517041466;352.85113073047;98.3427364287528;20.249108793829446;Élevé (20-40%)
18068;Cogny;29.0374331550802;19.7647058823529;6.18181818181818;21.289134438305712;Élevé (20-40%)
18069;Colombiers;209.845599691311;186.878976942079;13.7799736495389;6.566720326663815;Faible (5-10%)
18070;Concressault;165.212765957447;103.212765957447;43.59375;26.38642949130712;Élevé (20-40%)
18071;Contres;14.3636363636364;12.3636363636364;0.0;0.0;Très faible (0-5%)
18072;Cornusse;167.0;108.0;40.0;23.952095808383238;Élevé (20-40%)
18073;Corquoy;162.112726025313;105.112726025313;32.0;19.73935099641923;Moyen (10-20%)
18074;Couargues;165.8566825311;97.4519206263383;23.1369047619047;13.949938229089;Moyen (10-20%)
18075;Cours-Les-Barres;513.628128393827;447.132003048902;22.5063808859745;4.38184352487752;Très faible (0-5%)
18076;Coust;269.355685132962;187.689018466296;42.3092369477912;15.707571543146043;Moyen (10-20%)
18077;Couy;256.10843415584;169.414885768744;40.3225806451612;15.744339220248104;Moyen (10-20%)
18078;Crézançay-Sur-Cher;43.471186440678;26.271186440678;11.4666666666667;26.37762528592229;Élevé (20-40%)
18079;Crézancy-En-Sancerre;362.752419034922;227.054744616317;82.4237726098191;22.721770630531395;Élevé (20-40%)
18080;Croisy;88.4802423603792;58.1917808219178;15.1442307692307;17.11594630081187;Moyen (10-20%)
18081;Crosses;176.302745543077;155.861457664289;2.92018398268398;1.6563462887028468;Très faible (0-5%)
18082;Cuffy;587.61311482961;461.986420197137;56.734636285633;9.655100414510716;Faible (5-10%)
18083;Culan;576.720058830606;390.160193737857;106.893760539629;18.534774177331983;Moyen (10-20%)
18084;Dampierre-En-Crot;159.565420135262;107.320636184645;20.443611111111;12.812056079431969;Moyen (10-20%)
18085;Dampierre-En-Graçay;119.224876073958;98.6227255363238;14.096208262592;11.823210664398417;Moyen (10-20%)
18086;Drevant;297.806270279427;258.811268570609;16.9978212576896;5.707677424568935;Faible (5-10%)
18087;Dun-Sur-Auron;2063.30747177144;1682.08075729746;57.7923476729167;2.8009566418765224;Très faible (0-5%)
18088;Ennordres;175.810849277881;99.940594059406;40.3360850528599;22.94288732381127;Élevé (20-40%)
18089;Epineuil-Le-Fleuriel;321.075470929533;204.673164439722;68.4118818843626;21.30710318240943;Élevé (20-40%)
18090;Etréchy;262.15544208293;188.15544208293;36.0;13.732310767217182;Moyen (10-20%)
18091;Farges-Allichamps;137.962172266562;105.962172266562;24.0;17.396072855121968;Moyen (10-20%)
18092;Farges-En-Septaine;437.328978371977;380.080507423965;28.0841555594023;6.421745859135565;Faible (5-10%)
18093;Faverdines;96.0;63.0;19.0;19.791666666666664;Moyen (10-20%)
18094;Feux;251.208769567011;169.236949915038;57.5754447555524;22.919360997942352;Élevé (20-40%)
18095;Flavigny;123.071428571429;77.0714285714286;16.0;13.000580383052773;Moyen (10-20%)
18096;Foëcy;1073.0;958.0;32.0;2.982292637465051;Très faible (0-5%)
18097;Fussy;934.892728357928;859.274932930925;14.7758910604488;1.5804905324701362;Très faible (0-5%)
18098;Gardefort;104.661160617257;62.5116279069768;24.6728971962617;23.57407184360377;Élevé (20-40%)
18099;Garigny;171.256047167819;110.06546025878;37.9381638836045;22.1528900795122;Élevé (20-40%)
18100;Genouilly;457.764347901795;316.224665362112;127.180584311019;27.78298154803075;Élevé (20-40%)
18101;Germigny-L'Exempt;230.882836805439;140.882836805439;47.0;20.35664523630489;Élevé (20-40%)
18102;Givardon;251.59948678344;144.487598671552;71.7447552447552;28.515461681568645;Élevé (20-40%)
18103;Graçay;924.0;627.0;178.0;19.264069264069263;Moyen (10-20%)
18104;Groises;119.627906976744;62.9612403100774;43.2727272727273;36.17276968754427;Élevé (20-40%)
18105;Gron;266.400475501237;204.909572789593;25.621209463185;9.61755395330217;Faible (5-10%)
18106;Grossouvre;168.5889206876;127.255587354266;14.0909090909091;8.358146569441507;Faible (5-10%)
18107;La Groutte;68.1249510379944;54.6756756756756;10.0869565217391;14.80655232487938;Moyen (10-20%)
18108;La Guerche-Sur-L'Aubois;1957.0688028932;1509.45808567615;104.543999712826;5.341866344109881;Faible (5-10%)
18109;Henrichemont;1212.76635350769;869.193020174355;129.97348973607;10.717108811614624;Moyen (10-20%)
18110;Herry;770.0;482.0;186.0;24.15584415584416;Élevé (20-40%)
18111;Humbligny;143.837209302326;95.0;27.603640040445;19.1908895996626;Moyen (10-20%)
18112;Ids-Saint-Roch;247.916125746693;150.835665976578;74.3595011005133;29.99381378542908;Élevé (20-40%)
18113;Ignol;102.0;75.0;14.0;13.725490196078432;Moyen (10-20%)
18114;Ineuil;173.08786739513;108.08786739513;34.0;19.64320232936016;Moyen (10-20%)
18115;Ivoy-Le-Pré;543.8045772162;372.5045772162;78.136842105263;14.368551751670564;Moyen (10-20%)
18116;Jalognes;226.745251792573;146.627165096011;40.059043348281;17.66698223296296;Moyen (10-20%)
18117;Jars;394.834400415603;246.008495688231;93.1362113455172;23.588676986473807;Élevé (20-40%)
18118;Jouet-Sur-L'Aubois;837.17533959714;660.007915557222;55.6811904125455;6.6510786664284725;Faible (5-10%)
18119;Jussy-Champagne;125.448275862069;99.4482758620687;5.0;3.9857064321055513;Très faible (0-5%)
18120;Jussy-Le-Chaudrier;400.172411785181;278.46781130092;71.8256658595642;17.94868005496625;Moyen (10-20%)
18121;Lantan;69.0;48.0;11.0;15.942028985507244;Moyen (10-20%)
18122;Lapan;111.51107582374;95.7292576419214;14.6545454545455;13.141784657973538;Moyen (10-20%)
18124;Lazenay;186.319098006169;141.769098006169;16.83;9.032890444458229;Faible (5-10%)
18125;Léré;784.20328450326;551.921101708124;78.1218103571085;9.96193358289661;Faible (5-10%)
18126;Levet;689.700985939655;624.06904149521;13.126388888889;1.9031999600530487;Très faible (0-5%)
18127;Lignières;933.993586266714;655.724038941611;149.837448559671;16.042663543182297;Moyen (10-20%)
18128;Limeux;91.7519762845852;72.5454545454548;8.08695652173912;8.813931698491132;Faible (5-10%)
18129;Lissay-Lochy;100.0;83.0;2.0;2.0;Très faible (0-5%)
18130;Loye-Sur-Arnon;223.611264651384;145.397589437709;51.2113349613348;22.9019477355824;Élevé (20-40%)
18132;Lugny-Champagne;117.826093817809;72.9577464788732;32.6315253374077;27.694650887658945;Élevé (20-40%)
18133;Lunery;753.238232348316;655.106469734402;32.7105875379715;4.342661608664244;Très faible (0-5%)
18134;Lury-Sur-Arnon;392.818633341886;306.414294406667;35.164556543403;8.95185552789138;Faible (5-10%)
18135;Maisonnais;199.0;124.0;45.0;22.61306532663317;Élevé (20-40%)
18136;Marçais;194.990917260531;136.274571106684;30.8509615384615;15.821742864689924;Moyen (10-20%)
18137;Mareuil-Sur-Arnon;414.761199187248;268.761199187248;50.0;12.055129577689115;Moyen (10-20%)
18138;Marmagne;997.562681269802;899.876664309987;40.051266953524;4.01491231634112;Très faible (0-5%)
18139;Marseilles-Lès-Aubigny;411.0;335.0;28.0;6.81265206812652;Faible (5-10%)
18140;Massay;779.622722314712;621.655973546239;56.3448275862069;7.227191559901978;Faible (5-10%)
18141;Mehun-Sur-Yèvre;3690.0;3105.0;78.0;2.113821138211382;Très faible (0-5%)
18142;Meillant;439.0;309.0;61.0;13.895216400911162;Moyen (10-20%)
18143;Menetou-Couture;229.233807462437;158.458414043267;34.3468821004795;14.983340581693078;Moyen (10-20%)
18144;Menetou-Râtel;323.92192223609;219.92192223609;48.0;14.818385760570807;Moyen (10-20%)
18145;Menetou-Salon;988.266736395242;780.395157447873;57.24;5.791958576769071;Faible (5-10%)
18146;Ménétréol-Sous-Sancerre;332.001826740564;186.42748271724;79.7667638483965;24.026001492675096;Élevé (20-40%)
18147;Ménétréol-Sur-Sauldre;175.616591251886;93.1960784313725;42.2153846153848;24.03838060769297;Élevé (20-40%)
18148;Méreau;1228.40102815097;1133.91101279666;40.495720866134;3.296620561046705;Très faible (0-5%)
18149;Méry-Ès-Bois;396.0;277.0;48.0;12.12121212121212;Moyen (10-20%)
18150;Méry-Sur-Cher;366.751148219559;300.685729014453;25.4097766173482;6.928342757944522;Faible (5-10%)
18151;Montigny;257.110420543602;166.803253308107;49.1672354948807;19.123003801606977;Moyen (10-20%)
18152;Montlouis;65.6551464119646;52.4770642201837;6.08219178082194;9.263846192129668;Faible (5-10%)
18153;Morlac;215.0;134.0;31.0;14.418604651162791;Moyen (10-20%)
18154;Mornay-Berry;136.36;87.36;37.0;27.134056908184217;Élevé (20-40%)
18155;Mornay-Sur-Allier;286.0;214.0;44.0;15.384615384615383;Moyen (10-20%)
18156;Morogues;314.0;215.0;58.0;18.471337579617835;Moyen (10-20%)
18157;Morthomiers;372.302128293624;352.530029424751;1.09844993715961;0.2950426155751906;Très faible (0-5%)
18158;Moulins-Sur-Yèvre;362.0;342.0;9.0;2.4861878453038675;Très faible (0-5%)
18159;Nançay;624.822481801111;408.393805852149;154.16837190885;24.67394762500299;Élevé (20-40%)
18160;Nérondes;841.0;669.0;47.0;5.58858501783591;Faible (5-10%)
18161;Neuilly-En-Dun;182.155135546351;115.155135546351;42.921875;23.56336255426526;Élevé (20-40%)
18162;Neuilly-En-Sancerre;226.0;132.0;90.0;39.823008849557525;Élevé (20-40%)
18163;Neuvy-Deux-Clochers;228.449162945941;134.847393034436;62.0828065739569;27.17576452168829;Élevé (20-40%)
18164;Neuvy-Le-Barrois;98.0;64.0;23.0;23.46938775510204;Élevé (20-40%)
18165;Neuvy-Sur-Barangeon;780.749996710894;531.490841467869;167.889431010798;21.503609570038364;Élevé (20-40%)
18166;Nohant-En-Goût;205.044528297523;190.91119496419;0.0;0.0;Très faible (0-5%)
18167;Nohant-En-Graçay;190.90649771954;140.90649771954;27.4509803921569;14.379280286459936;Moyen (10-20%)
18168;Le Noyer;230.152417182766;130.316210286215;74.0720244716351;32.18390029456605;Élevé (20-40%)
18169;Nozières;117.0;99.0;13.0;11.11111111111111;Moyen (10-20%)
18170;Oizon;484.0;332.0;80.0;16.528925619834713;Moyen (10-20%)
18171;Orcenais;141.0;108.0;8.0;5.673758865248227;Faible (5-10%)
18172;Orval;1053.0;895.0;31.0;2.9439696106362776;Très faible (0-5%)
18173;Osmery;153.246638567884;117.913305234551;12.6666666666667;8.26554290850283;Faible (5-10%)
18174;Osmoy;95.4108060066764;82.891664092485;6.2595709570957;6.560652004823944;Faible (5-10%)
18175;Ourouer-Les-Bourdelins;434.0;291.0;92.0;21.19815668202765;Élevé (20-40%)
18176;Parassy;242.087910173397;189.464137000005;18.2159214830971;7.524506890926454;Faible (5-10%)
18177;Parnay;24.3703703703704;20.3703703703704;2.0;8.206686930091175;Faible (5-10%)
18178;La Perche;193.010824317371;105.154480743834;51.5019945086254;26.68347471742817;Élevé (20-40%)
18179;Pigny;425.0;392.0;6.0;1.411764705882353;Très faible (0-5%)
18180;Plaimpied-Givaudins;901.579390062085;855.755126912761;10.6923280681756;1.1859552454320523;Très faible (0-5%)
18181;Plou;275.104261094246;227.417562230076;19.6966799656356;7.159714606851493;Faible (5-10%)
18182;Poisieux;134.951291079812;99.4583333333334;21.2957746478872;15.780341542114328;Moyen (10-20%)
18183;Le Pondy;119.088898816172;68.6756756756756;30.2479338842976;25.39945719960759;Élevé (20-40%)
18184;Précy;194.019389931522;132.40322831536;37.3737373737374;19.262887790198825;Moyen (10-20%)
18185;Presly;184.932138744962;113.362694300518;46.7954059829059;25.30409603245921;Élevé (20-40%)
18186;Preuilly;256.0;208.0;27.0;10.546875;Moyen (10-20%)
18187;Préveranges;542.0;298.0;148.0;27.30627306273063;Élevé (20-40%)
18188;Primelles;143.0;95.0;6.0;4.195804195804196;Très faible (0-5%)
18189;Quantilly;269.107556227152;209.219341984354;34.5118522755107;12.824557124802348;Moyen (10-20%)
18190;Quincy;452.0;355.0;18.0;3.982300884955752;Très faible (0-5%)
18191;Raymond;101.940143655227;71.3687150837989;11.2095238095238;10.996182080570405;Moyen (10-20%)
18192;Reigny;202.012852977188;116.167081832909;33.3283582089553;16.49813747876669;Moyen (10-20%)
18193;Rezay;194.129141808278;106.146872304732;57.9647893199833;29.858880938766703;Élevé (20-40%)
18194;Rians;472.993358427098;428.162362224936;13.015450510305;2.7517195069264506;Très faible (0-5%)
18195;Sagonne;145.645833333334;94.9791666666667;27.4444444444446;18.84327468650171;Moyen (10-20%)
18196;Saint-Aignan-Des-Noyers;64.1671968893602;38.8048780487805;12.1739130434783;18.9721752447268;Moyen (10-20%)
18197;Saint-Amand-Montrond;6373.77461237314;5054.09050174083;263.70651076335;4.137367993079448;Très faible (0-5%)
18198;Saint-Ambroix;221.971356991994;173.569683351827;18.1506276150628;8.177013404354442;Faible (5-10%)
18199;Saint-Baudel;202.004251628735;131.345551955951;31.4038665212373;15.546141364863292;Moyen (10-20%)
18200;Saint-Bouize;240.0;145.0;53.0;22.08333333333333;Élevé (20-40%)
18201;Saint-Caprais;322.177540343533;299.321013914191;8.94385816800336;2.776065072216598;Très faible (0-5%)
18202;Saint-Céols;16.0;7.0;7.0;43.75;Très élevé (40%+)
18203;Saint-Christophe-Le-Chaudry;74.0;42.0;13.0;17.56756756756757;Moyen (10-20%)
18204;Saint-Denis-De-Palin;160.923351106413;127.860729514905;9.72430046809063;6.042815042833833;Faible (5-10%)
18205;Saint-Doulchard;4784.52145283834;4401.47855739598;37.1983914209117;0.7774736049901992;Très faible (0-5%)
18206;Saint-Eloy-De-Gy;760.337936734489;676.728203567452;28.1830561237203;3.706648683710472;Très faible (0-5%)
18207;Saint-Florent-Sur-Cher;3619.0844832923;3154.59437670382;114.730170212504;3.1701434642424644;Très faible (0-5%)
18208;Sainte-Gemme-En-Sancerrois;292.032614816376;198.032614816376;53.0;18.1486578248547;Moyen (10-20%)
18209;Saint-Georges-De-Poisieux;212.162679984871;189.057175397715;4.0183486238532;1.8939940917694584;Très faible (0-5%)
18210;Saint-Georges-Sur-La-Prée;327.94048693991;258.532178935857;43.509685614481;13.267555348374376;Moyen (10-20%)
18211;Saint-Georges-Sur-Moulon;344.0;316.0;10.0;2.9069767441860463;Très faible (0-5%)
18212;Saint-Germain-Des-Bois;325.875832942502;249.57388306397;19.5407432615753;5.996376928332424;Faible (5-10%)
18213;Saint-Germain-Du-Puy;2447.9043739376;2308.36659385113;19.0278791027008;0.7773130072108708;Très faible (0-5%)
18214;Saint-Hilaire-De-Court;304.926531802778;272.719412061678;9.05825242718451;2.970634393022662;Très faible (0-5%)
18215;Saint-Hilaire-De-Gondilly;99.9111787844183;62.2535211267605;14.8648648648649;14.878079756159538;Moyen (10-20%)
18216;Saint-Hilaire-En-Lignières;389.593076085962;250.79290815985;82.4754621010231;21.169642676818324;Élevé (20-40%)
18217;Saint-Jeanvrin;143.0;80.0;52.0;36.36363636363637;Élevé (20-40%)
18218;Saint-Just;316.0;284.0;14.0;4.430379746835443;Très faible (0-5%)
18219;Saint-Laurent;241.675636190026;204.464683707605;25.9349062756264;10.73128706082485;Moyen (10-20%)
18220;Saint-Léger-Le-Petit;261.142676711523;174.593657103679;43.7958894401137;16.770866405912578;Moyen (10-20%)
